"trip_id,stop_id,stop_sequence,arrival_time,departure_time"
"MB_trip_257,MB_205,2,08:00:00,08:00:00"
"MB_trip_257,MB_171,3,08:00:00,08:00:00"
"MB_trip_258,MB_119,1,08:00:00,08:00:00"
"MB_trip_258,MB_123,2,08:00:00,08:00:00"
"MB_trip_258,MB_168,3,08:00:00,08:00:00"
"MB_trip_259,MB_154,1,08:00:00,08:00:00"
"MB_trip_259,MB_122,2,08:00:00,08:00:00"
"MB_trip_259,MB_38,3,08:00:00,08:00:00"
"MB_trip_260,MB_94,1,08:00:00,08:00:00"
"MB_trip_260,MB_147,2,08:00:00,08:00:00"
"MB_trip_260,MB_92,3,08:00:00,08:00:00"
"MB_trip_261,MB_220,1,08:00:00,08:00:00"
"MB_trip_261,MB_94,2,08:00:00,08:00:00"
"MB_trip_261,MB_200,3,08:00:00,08:00:00"
"MB_trip_262,MB_38,1,08:00:00,08:00:00"
"MB_trip_262,MB_66,2,08:00:00,08:00:00"
"MB_trip_262,MB_143,3,08:00:00,08:00:00"
"MB_trip_263,MB_38,1,08:00:00,08:00:00"
"MB_trip_263,MB_66,2,08:00:00,08:00:00"
"MB_trip_263,MB_189,3,08:00:00,08:00:00"
"MB_trip_264,MB_38,1,08:00:00,08:00:00"
"MB_trip_264,MB_66,2,08:00:00,08:00:00"
"MB_trip_264,MB_66,3,08:00:00,08:00:00"
"MB_trip_265,MB_38,1,08:00:00,08:00:00"
"MB_trip_265,MB_66,2,08:00:00,08:00:00"
"MB_trip_265,MB_192,3,08:00:00,08:00:00"
"MB_trip_266,MB_38,1,08:00:00,08:00:00"
"MB_trip_266,MB_66,2,08:00:00,08:00:00"
"MB_trip_266,MB_188,3,08:00:00,08:00:00"
"MB_trip_267,MB_38,1,08:00:00,08:00:00"
"MB_trip_267,MB_89,2,08:00:00,08:00:00"
"MB_trip_267,MB_167,3,08:00:00,08:00:00"
"MB_trip_268,MB_192,1,08:00:00,08:00:00"
"MB_trip_268,MB_27,2,08:00:00,08:00:00"
"MB_trip_269,MB_119,1,08:00:00,08:00:00"
"MB_trip_269,MB_46,2,08:00:00,08:00:00"
"MB_trip_269,MB_128,3,08:00:00,08:00:00"
"MB_trip_270,MB_119,1,08:00:00,08:00:00"
"MB_trip_270,MB_46,2,08:00:00,08:00:00"
"MB_trip_270,MB_103,3,08:00:00,08:00:00"
"MB_trip_271,MB_119,1,08:00:00,08:00:00"
"MB_trip_271,MB_46,2,08:00:00,08:00:00"
"MB_trip_271,MB_92,3,08:00:00,08:00:00"
"MB_trip_272,MB_119,1,08:00:00,08:00:00"
"MB_trip_272,MB_46,2,08:00:00,08:00:00"
"MB_trip_272,MB_70,3,08:00:00,08:00:00"
"MB_trip_273,MB_119,1,08:00:00,08:00:00"
"MB_trip_273,MB_46,2,08:00:00,08:00:00"
"MB_trip_273,MB_60,3,08:00:00,08:00:00"
"MB_trip_274,MB_119,1,08:00:00,08:00:00"
"MB_trip_274,MB_144,2,08:00:00,08:00:00"
"MB_trip_274,MB_224,3,08:00:00,08:00:00"
"MB_trip_275,MB_217,1,08:00:00,08:00:00"
"MB_trip_275,MB_46,2,08:00:00,08:00:00"
"MB_trip_275,MB_128,3,08:00:00,08:00:00"
"MB_trip_276,MB_149,1,08:00:00,08:00:00"
"MB_trip_276,MB_30,2,08:00:00,08:00:00"
"MB_trip_277,MB_78,1,08:00:00,08:00:00"
"MB_trip_277,MB_138,2,08:00:00,08:00:00"
"MB_trip_278,MB_220,1,08:00:00,08:00:00"
"MB_trip_278,MB_200,2,08:00:00,08:00:00"
"MB_trip_279,MB_170,1,08:00:00,08:00:00"
"MB_trip_279,MB_38,2,08:00:00,08:00:00"
"MB_trip_279,MB_66,3,08:00:00,08:00:00"
"MB_trip_280,MB_35,1,08:00:00,08:00:00"
"MB_trip_280,MB_220,2,08:00:00,08:00:00"
"MB_trip_281,MB_155,1,08:00:00,08:00:00"
"MB_trip_281,MB_207,2,08:00:00,08:00:00"
"MB_trip_282,MB_175,1,08:00:00,08:00:00"
"MB_trip_282,MB_119,2,08:00:00,08:00:00"
"MB_trip_283,MB_42,1,08:00:00,08:00:00"
"MB_trip_283,MB_78,2,08:00:00,08:00:00"
"MB_trip_284,MB_190,1,08:00:00,08:00:00"
"MB_trip_284,MB_78,2,08:00:00,08:00:00"
"MB_trip_285,MB_91,1,08:00:00,08:00:00"
"MB_trip_285,MB_78,2,08:00:00,08:00:00"
"MB_trip_286,MB_83,1,08:00:00,08:00:00"
"MB_trip_286,MB_203,2,08:00:00,08:00:00"
"MB_trip_287,MB_42,1,08:00:00,08:00:00"
"MB_trip_287,MB_223,2,08:00:00,08:00:00"
"MB_trip_288,MB_42,1,08:00:00,08:00:00"
"MB_trip_288,MB_31,2,08:00:00,08:00:00"
"MB_trip_289,MB_147,1,08:00:00,08:00:00"
"MB_trip_289,MB_205,2,08:00:00,08:00:00"
"MB_trip_289,MB_53,3,08:00:00,08:00:00"
"MB_trip_289,MB_119,4,08:00:00,08:00:00"
"MB_trip_290,MB_147,1,08:00:00,08:00:00"
"MB_trip_290,MB_119,2,08:00:00,08:00:00"
